Empresa,Numero,Linea,Precio,ListaPrecio,Cantidad,CantidadUnitType,UnidadContenida,UnidadContenidaUnitType,Item,ItemBuyer,ItemVendor,ItemSize,ItemColor,Descripcion,Total,ItemFlexline,Item_Cod_Barras,GlosaSisPal,ListaPrecioFlexline,PrecioFlexline,FechaInicio,FechaFin,UnidadFlexline,VigenciaProductoFlexline,CantidadConvertidaFlexline,PrecioConvertidoFlexline,TotalConvertidoFlexline,Observaciones 
"008","2050342488",1,10785,"LIU",150,"CSC",1,"SIN","7791416065976","000533355","RAZCC15","15KG","MAY","ALIMENTO PERRO",1617750,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",150,10785,1617750,"" 
"008","2050342488",2,12040,"LIU",160,"CSC",1,"SIN","7791416002247","000533357","RACA21","21KG","MAY","ALIMENTO PERRO",1926400,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",160,12040,1926400,"" 
"008","2050342488",3,10085,"LIU",105,"CSC",1,"SIN","7791416066829","000660423","122041M278N","15KG","MAY","ALIM PERRO RPEQ",1058925,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",105,10085,1058925,"" 
"008","47608800311",1,11500,"NTP",78,"CS",5,"SIN","17804647530391","","","","","ARENA SANITARIA PIEDRA LOOPS 4.5 K",897000,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",78,11500,897000,"" 
"008","47608800311",2,7450,"NTP",105,"CS",5,"SIN","17804647530414","","","","","ARENA SANITARIA BIOD LOOPS 4.5 KG",782250,"411021L245N","7804647530417","Arena Sanit. Biod Loops 5x4.5K","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",525,1490,193998000,"" 
"008","47608800311",3,10224,"NTP",15,"CS",12,"SIN","17804647531299","","","","","JUGUETE INTELIG DI 3 RAT GATO LOOP",153360,"41502KL003M","7804647531292","Juguete Loops intelig gato div","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",180,852,38033280,"" 
"008","47608800311",4,20100,"NTP",1,"CS",20,"SIN","17804647530797","","","","","ALIM CANARIO LOOPS 1 KG",20100,"121085L210N","7804647530790","Alim Canario Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",20,1005,4984800,"" 
"008","47608800311",5,20100,"NTP",1,"CS",20,"SIN","17804647530803","","","","","ALIM CATA LOOPS 1 KG",20100,"121086L210N","7804647530806","Alim Cata Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",20,1005,4984800,"" 
"008","47608800311",6,11760,"NTP",12,"CS",24,"SIN","17804647530827","","","","","VIRUTA PINO LOOPS 800 GR",141120,"417011L208N","7804647530820","Viruta Pino Loops 24x800g","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,490,34997760,"" 
"008","47608800311",7,13900,"NTP",5,"CS",20,"SIN","17804647530841","","","","","ALIM CONEJO LOOPS 1 KG",69500,"121082L210N","7804647530844","Alim Conejo Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",100,695,17236000,"" 
"008","47608800311",8,17000,"NTP",3,"CS",20,"SIN","17804647530872","","","","","ALIM HAMSTER LOOPS 1 KG",51000,"121081L205N","7804647530875","Alim Hamster Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",60,850,12648000,"" 
"008","9900544719",1,16200,"LIU",48,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",777600,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",864,900,192067200,"" 
"008","9900544719",2,6000,"LIU",60,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",360000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",480,750,88920000,"" 
"008","9900544719",3,11700,"LIU",24,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",280800,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,650,69357600,"" 
"008","9900544719",4,7348,"LIU",540,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",3967920,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",2160,1837,980076240,"" 
"008","9900544719",5,8000,"LIU",60,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",480000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",240,2000,118560000,"" 
"008","9900544719",6,9000,"LIU",36,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",324000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",144,2250,80028000,"" 
"008","9900544719",7,6316,"LIU",180,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",1136880,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",720,1579,280809360,"" 
"008","9900544719",8,6312,"LIU",36,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",227232,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,789,56126304,"" 
"008","00433602086",1,43860,"LIU",27,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",1184220,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",27,43860,1184220,"" 
"008","00433602086",2,46188,"LIU",33,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",1524204,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",33,46188,1524204,"" 
"008","00433602086",3,50040,"LIU",36,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",1801440,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",36,50040,1801440,"" 
"008","00433602086",4,8564,"LIU",79,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",676556,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",79,8564,676556,"" 
"008","00433602086",5,11895,"LIU",76,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",904020,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",380,2379,222388920,"" 
"008","00433602086",6,7348,"LIU",43,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",315964,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",172,1837,77727144,"" 
"008","47642199011",1,20100,"NTP",8,"CS",20,"SIN","17804647530803","","","","","ALIM CATA LOOPS 1 KG",160800,"121086L210N","7804647530806","Alim Cata Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",160,1005,39396000,"" 
"008","47642199011",2,13900,"NTP",15,"CS",20,"SIN","17804647530841","","","","","ALIM CONEJO LOOPS 1 KG",208500,"121082L210N","7804647530844","Alim Conejo Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",300,695,51082500,"" 
"008","47642199011",3,20100,"NTP",7,"CS",20,"SIN","17804647530797","","","","","ALIM CANARIO LOOPS 1 KG",140700,"121085L210N","7804647530790","Alim Canario Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",140,1005,34471500,"" 
"008","47642199011",4,17000,"NTP",11,"CS",20,"SIN","17804647530872","","","","","ALIM HAMSTER LOOPS 1 KG",187000,"121081L205N","7804647530875","Alim Hamster Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",220,850,45815000,"" 
"008","47599305244",1,21162,"NTP",3,"CS",3,"SIN","47804647530323","","","","","CAMA COLCHON ANIMALES LOOPS UN",63486,"412011L53LN","7804647530325","Colchon Loops cama tela G 3x1","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",9,7054,15490584,"" 
"008","9900545334",1,16200,"LIU",24,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",388800,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,900,94478400,"" 
"008","9900545334",2,6000,"LIU",40,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",240000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",320,750,58320000,"" 
"008","9900545334",3,11700,"LIU",24,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",280800,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,650,68234400,"" 
"008","9900545334",4,18360,"LIU",24,"CSC",18,"SIN","27804647530800","000643490","CATA080","1KG","BOL","ALIMENTO CATA",440640,"121086L247N","7804647530806","Alim Catas Loops 18x1 kg.","LIDER 4",1020,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,1020,107075520,"" 
"008","9900545334",5,7348,"LIU",240,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",1763520,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",960,1837,428535360,"" 
"008","9900545334",6,8000,"LIU",90,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",720000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",360,2000,174960000,"" 
"008","9900545334",7,9000,"LIU",72,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",648000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,2250,157464000,"" 
"008","9900545334",8,6316,"LIU",72,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",454752,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,1579,110504736,"" 
"008","9900545334",9,6312,"LIU",36,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",227232,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,789,55217376,"" 
"008","2050342591",1,9432,"LIU",600,"CSC",1,"SIN","17791416001278","000733338","RAZA0127","15KG","BOL","ALIMENTO PERRO ADULT",5659200,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",600,9432,5659200,"" 
"008","47626802600",1,3317,"NTP",250,"CS",50,"SIN","17801434000990","","","","","AJO EN POLVO NEGRITA 15 GR",829250,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",250,3317,829250,"" 
"008","47626802600",2,4355,"NTP",250,"CS",50,"SIN","17801434000952","","","","","AJI DE COLOR NEGRITA 15 GR",1088750,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",250,4355,1088750,"" 
"008","47626802600",3,2982,"NTP",500,"CS",50,"SIN","17801434000877","","","","","ALIÃO COMPLETO NEGRITA 15 GR",1491000,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",500,2982,1491000,"" 
"008","7600570257",1,16200,"LIU",5,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",81000,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",90,900,19440000,"" 
"008","9900545536",1,12040,"LIU",20,"CSC",1,"SIN","7791416002247","000533357","RACA21","21KG","MAY","ALIMENTO PERRO",240800,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",20,12040,240800,"" 
"008","9900545536",2,9025,"LIU",90,"CSC",1,"SIN","7791416001325","000533358","RAGA10","10KG","MAY","ALIMENTO GATO",812250,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",90,9025,812250,"" 
"008","9900545536",3,10085,"LIU",30,"CSC",1,"SIN","7791416066829","000660423","122041M278N","15KG","MAY","ALIM PERRO RPEQ",302550,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",30,10085,302550,"" 
"008","00431202516",1,8564,"LIU",194,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",1661416,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",194,8564,1661416,"" 
"008","00431202516",2,11895,"LIU",153,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",1819935,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",765,2379,433144530,"" 
"008","00431202516",3,7348,"LIU",46,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",338008,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",184,1837,80445904,"" 
"008","00431202516",4,43860,"LIU",8,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",350880,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",8,43860,350880,"" 
"008","00431202516",5,46188,"LIU",13,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",600444,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",13,46188,600444,"" 
"008","00431202516",6,50040,"LIU",12,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",600480,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",12,50040,600480,"" 
"008","9100361316",1,18144,"LIU",10,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",181440,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",60,3024,43001280,"" 
"008","9100361316",2,20250,"LIU",1,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",20250,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",18,1125,4799250,"" 
"008","9100361316",3,19800,"LIU",3,"CSC",18,"SIN","27804647530787","000643486","ALPISTE078","1KG","BOL","ALIMENTO ALPISTE",59400,"121012L247N","7804647530783","Alpiste Loops 18x1 kg.","LIDER 4",1100,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",54,1100,14077800,"" 
"008","9100361316",4,16200,"LIU",3,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",48600,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",54,900,11518200,"" 
"008","9100361316",5,6000,"LIU",220,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",1320000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1760,750,312840000,"" 
"008","9100361316",6,11700,"LIU",69,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",807300,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1242,650,191330100,"" 
"008","9100361316",7,18360,"LIU",5,"CSC",18,"SIN","27804647530800","000643490","CATA080","1KG","BOL","ALIMENTO CATA",91800,"121086L247N","7804647530806","Alim Catas Loops 18x1 kg.","LIDER 4",1020,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",90,1020,21756600,"" 
"008","9100361316",8,18900,"LIU",4,"CSC",18,"SIN","27804647530794","000643491","CANARIO079","1KG","BOL","ALIMENTO CANARIO",75600,"121085L247N","7804647530790","Alim Canario Loops 18x1 kg.","LIDER 4",1050,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",72,1050,17917200,"" 
"008","9100361316",9,7776,"LIU",1,"CSC",8,"SIN","27804647530404","000643492","ARENA040","2KG","BOL","ARENA SANITARIA BIOD",7776,"411021L221N","7804647530400","Arena Sanit. Biod Loops 8x2 kg","LIDER 4",972,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",8,972,1842912,"" 
"008","9100361316",10,7348,"LIU",767,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",5635916,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",3068,1837,1335712092,"" 
"008","9100361316",11,8000,"LIU",167,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",1336000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",668,2000,316632000,"" 
"008","9100361316",12,9000,"LIU",104,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",936000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",416,2250,221832000,"" 
"008","9100361316",13,6316,"LIU",378,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",2387448,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1512,1579,565825176,"" 
"008","9100361316",14,6312,"LIU",105,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",662760,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",840,789,157074120,"" 
"008","9900545881",1,12040,"LIU",240,"CSC",1,"SIN","7791416002247","000533357","RACA21","21KG","MAY","ALIMENTO PERRO",2889600,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",240,12040,2889600,"" 
"008","9900545881",2,9025,"LIU",240,"CSC",1,"SIN","7791416001325","000533358","RAGA10","10KG","MAY","ALIMENTO GATO",2166000,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",240,9025,2166000,"" 
"008","9900545881",3,8452,"LIU",120,"CSC",4,"SIN","27804647530411","000658106","411021L246N","4,5KG","MAY","AREN LOOPS BIO 4.5KG",1014240,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",480,2113,239360640,"" 
"008","9900545881",4,10085,"LIU",60,"CSC",1,"SIN","7791416066829","000660423","122041M278N","15KG","MAY","ALIM PERRO RPEQ",605100,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",60,10085,605100,"" 
"008","9900545024",1,6000,"LIU",160,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",960000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1280,750,225600000,"" 
"008","9900545024",2,11700,"LIU",48,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",561600,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",864,650,131976000,"" 
"008","9900545024",3,7348,"LIU",540,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",3967920,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",2160,1837,932461200,"" 
"008","9900545024",4,8000,"LIU",30,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",240000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,2000,56400000,"" 
"008","9900545024",5,9000,"LIU",72,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",648000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,2250,152280000,"" 
"008","9900545024",6,6316,"LIU",216,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",1364256,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",864,1579,320600160,"" 
"008","9900545024",7,6312,"LIU",36,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",227232,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,789,53399520,"" 
"008","2350403333",1,18144,"LIU",40,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",725760,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",240,3024,169827840,"" 
"008","2350403333",2,19800,"LIU",40,"CSC",18,"SIN","27804647530787","000643486","ALPISTE078","1KG","BOL","ALIMENTO ALPISTE",792000,"121012L247N","7804647530783","Alpiste Loops 18x1 kg.","LIDER 4",1100,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",720,1100,185328000,"" 
"008","2350403646",1,18144,"LIU",20,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",362880,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,3024,84551040,"" 
"008","2350403646",2,20250,"LIU",30,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",607500,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",540,1125,141547500,"" 
"008","00429801936",1,8564,"LIU",68,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",582352,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",68,8564,582352,"" 
"008","00429801936",2,11895,"LIU",52,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",618540,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",260,2379,143501280,"" 
"008","00429801936",3,7348,"LIU",18,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",132264,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",72,1837,30685248,"" 
"008","00429801936",4,43860,"LIU",2,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",87720,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",2,43860,87720,"" 
"008","00429801936",5,46188,"LIU",4,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",184752,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",4,46188,184752,"" 
"008","00429801936",6,50040,"LIU",2,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",100080,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",2,50040,100080,"" 
